CAS Number;Chemical Name;Species Scientific Name;Species Common Name;Species Kingdom;Species Phylum;Species Sub Phylum;Species Superclass;Species Class;Species Order;Species Family;Species Genus;Species;Variety;Species Group;Organism Lifestage;Organism Age Mean Op;Organism Age Mean;Organism Age Min Op;Organism Age Min;Organism Age Max Op;Organism Age Max;Age Units;Exposure Type;Conc 1 Type (Standardized);Conc 1 Mean Op (Standardized);Conc 1 Mean (Standardized);Conc 1 Min Op (Standardized);Conc Min 1 (Standardized);Conc 1 Max Op (Standardized);Conc 1 Max (Standardized);Conc 1 Units (Standardized);Conc 2 Type (Standardized);Conc 2 Mean Op (Standardized);Conc 2 Mean (Standardized);Conc 2 Min Op (Standardized);Conc Min 2 (Standardized);Conc 2 Max Op (Standardized);Conc 2 Max (Standardized);Conc 2 Units (Standardized);Conc 3 Type (Standardized);Conc 3 Mean Op (Standardized);Conc 3 Mean (Standardized);Conc 3 Min Op (Standardized);Conc Min 3 (Standardized);Conc 3 Max Op (Standardized);Conc 3 Max (Standardized);Conc 3 Units (Standardized);Endpoint;Habitat;Publication Year
75058;Acetonitrile;Pimephales promelas;Fathead Minnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;promelas;;"Fish; Standard Test Species";;;;;;;;;Static;Active ingredient;;1150;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1961
75058;Acetonitrile;Pimephales promelas;Fathead Minnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;promelas;;"Fish; Standard Test Species";;;;;;;;;Static;Active ingredient;;1000;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1961
75058;Acetonitrile;Pimephales promelas;Fathead Minnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;promelas;;"Fish; Standard Test Species";;;;;;;;;Static;Active ingredient;;1050;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1961
75058;Acetonitrile;Pimephales promelas;Fathead Minnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;promelas;;"Fish; Standard Test Species";;;;;;;;;Static;Active ingredient;;1050;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1961
75058;Acetonitrile;Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";;;;;;;;;Static;Active ingredient;;1850;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1961
75070;Acetaldehyde;Lagodon rhomboides;Pinfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Sparidae;Lagodon;rhomboides;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;70;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1951
75070;Acetaldehyde;Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";;;;;;;;;Static;Active ingredient;;53;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1968
75150;Carbon disulfide;Gambusia affinis;Western Mosquitofish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Poeciliidae;Gambusia;affinis;;Fish;Adult;;;;;;;;Static;Formulation;;135;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1957
75150;Carbon disulfide;Gambusia affinis;Western Mosquitofish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Poeciliidae;Gambusia;affinis;;Fish;Adult;;;;;;;;Static;Formulation;;135;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1957
75150;Carbon disulfide;Gambusia affinis;Western Mosquitofish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Poeciliidae;Gambusia;affinis;;Fish;Adult;;;;;;;;Static;Formulation;;162;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1957
75990;2,2-Dichloropropanoic acid;Daphnia magna;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Diplostraca;Daphniidae;Daphnia;magna;;"Crustaceans; Standard Test Species";Larva;<;24;;;;;Hour(s);Renewal;Formulation;;6;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1967
75990;2,2-Dichloropropanoic acid;Rasbora heteromorpha;Harlequinfish, Red Rasbora;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Rasbora;heteromorpha;;Fish;;;;;;;;;Renewal;Active ingredient;;44;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1969
75990;2,2-Dichloropropanoic acid;Rasbora heteromorpha;Harlequinfish, Red Rasbora;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Rasbora;heteromorpha;;Fish;;;;;;;;;Renewal;Active ingredient;;49;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1969
75990;2,2-Dichloropropanoic acid;Rasbora heteromorpha;Harlequinfish, Red Rasbora;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Rasbora;heteromorpha;;Fish;;;;;;;;;Renewal;Active ingredient;>;500;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1969
75990;2,2-Dichloropropanoic acid;Rasbora heteromorpha;Harlequinfish, Red Rasbora;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Rasbora;heteromorpha;;Fish;;;;;;;;;Renewal;Active ingredient;>;500;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1969
75990;2,2-Dichloropropanoic acid;Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";Fingerling;;;;;;;;Static;Active ingredient;>;1000;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1962
75990;2,2-Dichloropropanoic acid;Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";Fingerling;;;;;;;;Static;Active ingredient;>;1000;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1962
75990;2,2-Dichloropropanoic acid;Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";Fingerling;;;;;;;;Static;Active ingredient;>;1000;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1962
75990;2,2-Dichloropropanoic acid;Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";Fingerling;;;;;;;;Static;Active ingredient;>;1000;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1962
75990;2,2-Dichloropropanoic acid;Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";;;;;;;;;;Formulation;;115;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1965
76017;1,1,1,2,2-Pentachloroethane;Americamysis bahia;Opossum Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Mysida;Mysidae;Americamysis;bahia;;"Crustaceans; Standard Test Species";;;;~;6;~;8;Day(s);Flow-through;Active ingredient;;0.39;;0.2;;0.76;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1968
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Bufo woodhousei ssp. fowleri;Fowler's Toad;Animalia;Chordata;Vertebrata;;Amphibia;Anura;Bufonidae;Bufo;woodhousei;;Amphibians;Tadpole;;;;28;;35;Day(s);Static;Formulation;;0.76;;0.23;;2.7;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Palaemonetes kadiakensis;Grass Shrimp,Freshwater Prawn;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Palaemonidae;Palaemonetes;kadiakensis;;Crustaceans;;;;;;;;;Static;Formulation;;0.1694;;0.1078;;0.2375;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Pagurus longicarpus;Longwrist Hermit Crab;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Paguridae;Pagurus;longicarpus;;Crustaceans;;;;;;;;;Static;Formulation;;0.47;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1969
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Pagurus longicarpus;Longwrist Hermit Crab;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Paguridae;Pagurus;longicarpus;;Crustaceans;;;;;;;;;Static;Formulation;;0.1;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1969
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Palaemonetes kadiakensis;Grass Shrimp,Freshwater Prawn;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Palaemonidae;Palaemonetes;kadiakensis;;Crustaceans;;;;;;;;;Static;Formulation;;0.0406;;0.03;;0.0507;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Palaemonetes kadiakensis;Grass Shrimp,Freshwater Prawn;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Palaemonidae;Palaemonetes;kadiakensis;;Crustaceans;;;;;;;;;Static;Formulation;;0.2384;;0.1543;;0.3759;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Palaemon macrodactylus;Korean Or Oriental Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Palaemonidae;Palaemon;macrodactylus;;Crustaceans;;;;;;;;;Static;Active ingredient;;0.0145;;0.0082;;0.0259;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Pagurus longicarpus;Longwrist Hermit Crab;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Paguridae;Pagurus;longicarpus;;Crustaceans;;;;;;;;;Static;Formulation;;0.055;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1969
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Palaemonetes kadiakensis;Grass Shrimp,Freshwater Prawn;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Palaemonidae;Palaemonetes;kadiakensis;;Crustaceans;;;;;;;;;Static;Formulation;;0.2732;;0.2118;;0.3772;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Palaemonetes vulgaris;Marsh Grass Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Palaemonidae;Palaemonetes;vulgaris;;"Crustaceans; Standard Test Species";;;;;;;;;Static;Formulation;;0.44;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1969
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Daphnia magna;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Diplostraca;Daphniidae;Daphnia;magna;;"Crustaceans; Standard Test Species";Larva;<;24;;;;;Hour(s);Renewal;Formulation;;0.052;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1967
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Gammarus lacustris;Scud;Animalia;Arthropoda;Crustacea;;Malacostraca;Amphipoda;Gammaridae;Gammarus;lacustris;;"Crustaceans; Standard Test Species";;;2;;;;;Month(s);Static;Formulation;;0.1;;0.084;;0.118;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1969
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Crangon septemspinosa;Bay Shrimp, Sand Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Crangonidae;Crangon;septemspinosa;;"Crustaceans; Standard Test Species";;;;;;;;;Static;Formulation;;0.008;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1969
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Crangon septemspinosa;Bay Shrimp, Sand Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Crangonidae;Crangon;septemspinosa;;"Crustaceans; Standard Test Species";;;;;;;;;Static;Formulation;;0.028;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1969
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Palaemonetes vulgaris;Marsh Grass Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Palaemonidae;Palaemonetes;vulgaris;;"Crustaceans; Standard Test Species";;;;;;;;;Static;Formulation;;3.32;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1969
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Palaemonetes vulgaris;Marsh Grass Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Palaemonidae;Palaemonetes;vulgaris;;"Crustaceans; Standard Test Species";;;;;;;;;Static;Formulation;>;6.5;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1969
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Crangon septemspinosa;Bay Shrimp, Sand Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Crangonidae;Crangon;septemspinosa;;"Crustaceans; Standard Test Species";;;;;;;;;Static;Formulation;;0.11;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1969
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Anabas testudineus;Climbing Perch;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Anabantidae;Anabas;testudineus;;Fish;;;;;;;;;Renewal;Active ingredient;;0.258;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Channa punctata;Snake-Head Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Channidae;Channa;punctata;;Fish;Fry;;;;;;;;Renewal;Active ingredient;;0.0007;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Colisa fasciata;Giant Gourami;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Osphronemidae;Colisa;fasciata;;Fish;Young;;;;;;;;Renewal;Active ingredient;;0.0205;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Notemigonus crysoleucas;Golden Shiner;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Notemigonus;crysoleucas;;Fish;;;;;;;;;Static;Formulation;;2.34;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Anguilla rostrata;American Eel;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Anguilliformes;Anguillidae;Anguilla;rostrata;;Fish;;;;;;;;;Static;Formulation;;0.01;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Thalassoma bifasciatum;Bluehead Wrasse;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Labridae;Thalassoma;bifasciatum;;Fish;;;;;;;;;Static;Formulation;;0.0008;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Fundulus majalis;Striped Killifish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Cyprinodontidae;Fundulus;majalis;;Fish;;;;;;;;;Static;Formulation;;0.032;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Mystus vittatus;Striped Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Bagridae;Mystus;vittatus;;Fish;;;;;;;;;Renewal;Active ingredient;;0.258;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Puntius sophore;Pool Barb;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Puntius;sophore;;Fish;;;;;;;;;Renewal;Active ingredient;;0.0657;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Sphoeroides maculatus;Northern Puffer;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Tetraodontiformes;Tetraodontidae;Sphoeroides;maculatus;;Fish;;;;;;;;;Static;Formulation;;0.188;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Morone saxatilis;Striped Bass;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Moronidae;Morone;saxatilis;;Fish;;;;;;;;;Static;Active ingredient;;0.0026;;0.0012;;0.0056;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Morone saxatilis;Striped Bass;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Moronidae;Morone;saxatilis;;Fish;;;;;;;;;Static;Active ingredient;;0.023;;0.011;;0.047;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Mugil cephalus;Striped Mullet;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Mugiliformes;Mugilidae;Mugil;cephalus;;Fish;;;;;;;;;Static;Formulation;;0.224;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Mugil cephalus;Striped Mullet;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Mugiliformes;Mugilidae;Mugil;cephalus;;Fish;;;;;;;;;Static;Formulation;;0.208;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Mugil curema;White Mullet;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Mugiliformes;Mugilidae;Mugil;curema;;Fish;Juvenile;;;;;;;;Flow-through;Formulation;;0.003;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1963
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Fundulus majalis;Striped Killifish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Cyprinodontidae;Fundulus;majalis;;Fish;;;;;;;;;Static;Formulation;;0.05;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Notemigonus crysoleucas;Golden Shiner;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Notemigonus;crysoleucas;;Fish;;;;;;;;;Static;Formulation;;0.49;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Colisa fasciata;Giant Gourami;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Osphronemidae;Colisa;fasciata;;Fish;Adult;;;;;;;;Renewal;Active ingredient;;0.226;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Labeo rohita;Rohu;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Labeo;rohita;;Fish;Fingerling;;;;;;;;Renewal;Active ingredient;;0.127;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Anguilla rostrata;American Eel;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Anguilliformes;Anguillidae;Anguilla;rostrata;;Fish;;;;;;;;;Static;Formulation;;0.071;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Nandus nandus;Leaf Fish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Nandidae;Nandus;nandus;;Fish;;;;;;;;;Renewal;Active ingredient;;0.0671;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Fundulus majalis;Striped Killifish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Cyprinodontidae;Fundulus;majalis;;Fish;;;;;;;;;Static;Formulation;;0.043;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Thalassoma bifasciatum;Bluehead Wrasse;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Labridae;Thalassoma;bifasciatum;;Fish;;;;;;;;;Static;Formulation;;0.017;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Heteropneustes fossilis;Indian Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Heteropneustidae;Heteropneustes;fossilis;;Fish;Adult;;;;;;;;Renewal;Active ingredient;;0.578;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Lepomis microlophus;Redear Sunfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;microlophus;;Fish;;;;;;;;;Static;Active ingredient;;0.017;;0.015;;0.019;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1965
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Sphoeroides maculatus;Northern Puffer;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Tetraodontiformes;Tetraodontidae;Sphoeroides;maculatus;;Fish;;;;;;;;;Static;Formulation;;0.188;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Gambusia affinis ssp. affinis;Mosquitofish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Poeciliidae;Gambusia;affinis;;Fish;;;;;;;;;Static;Active ingredient;;0.07;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1964
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Gambusia affinis;Western Mosquitofish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Poeciliidae;Gambusia;affinis;;Fish;;;;;;;;;;Formulation;;0.035;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1969
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Lepomis microlophus;Redear Sunfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;microlophus;;Fish;;;;;;;;;Static;Active ingredient;;0.023;;0.021;;0.025;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1965
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Thalassoma bifasciatum;Bluehead Wrasse;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Labridae;Thalassoma;bifasciatum;;Fish;;;;;;;;;Static;Formulation;;0.008;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1970
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Lepomis microlophus;Redear Sunfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;microlophus;;Fish;;;;;;;;;Static;Active ingredient;;0.064;;0.058;;0.071;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1965
76448;1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene;Lepomis microlophus;Redear Sunfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;microlophus;;Fish;;;;;;;;;Static;Active ingredient;;0.092;;0.085;;0.099;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1965
